game_id,winner_id,winner_name,game_length_rounds,game_length_terms,simulation_time_seconds
464,0,Economic Bot 1,48,4,0.0006678104400634766
465,3,Legislative Bot 2,47,4,0.0010170936584472656
466,1,Economic Bot 2,49,4,0.0015559196472167969
467,0,Economic Bot 1,47,4,0.006194114685058594
468,1,Economic Bot 2,49,4,0.0008778572082519531
469,0,Economic Bot 1,48,4,0.0008630752563476562
470,0,Economic Bot 1,47,4,0.00086212158203125
471,1,Economic Bot 2,47,4,0.0008878707885742188
472,0,Economic Bot 1,45,4,0.0017211437225341797
473,0,Economic Bot 1,49,4,0.0008871555328369141
474,1,Economic Bot 2,46,4,0.0008549690246582031
475,1,Economic Bot 2,47,4,0.001007080078125
476,1,Economic Bot 2,45,4,0.0011410713195800781
477,1,Economic Bot 2,48,4,0.001344919204711914
478,0,Economic Bot 1,45,4,0.0009307861328125
479,0,Economic Bot 1,47,4,0.0009961128234863281
480,0,Economic Bot 1,48,4,0.0008378028869628906
481,1,Economic Bot 2,47,4,0.00160980224609375
482,2,Legislative Bot 1,47,4,0.0008492469787597656
483,2,Legislative Bot 1,48,4,0.0008859634399414062
484,0,Economic Bot 1,48,4,0.0011479854583740234
485,0,Economic Bot 1,47,4,0.0010921955108642578
486,1,Economic Bot 2,45,4,0.0013210773468017578
487,1,Economic Bot 2,50,4,0.0008270740509033203
488,1,Economic Bot 2,46,4,0.0009598731994628906
489,1,Economic Bot 2,46,4,0.0008552074432373047
490,1,Economic Bot 2,49,4,0.0017390251159667969
491,0,Economic Bot 1,48,4,0.0008599758148193359
492,1,Economic Bot 2,48,4,0.000843048095703125
493,0,Economic Bot 1,45,4,0.005566835403442383
494,1,Economic Bot 2,46,4,0.0008308887481689453
495,0,Economic Bot 1,46,4,0.0009288787841796875
496,0,Economic Bot 1,45,4,0.0008821487426757812
497,0,Economic Bot 1,48,4,0.0008511543273925781
498,0,Economic Bot 1,46,4,0.0010530948638916016
499,0,Economic Bot 1,47,4,0.0015249252319335938
